audio_filename,transcript,TTS,source
dataset/Synthetic/UWB/uwb-atcc_ACCU-Cp482N_000583_001135_AT_glm_marine.wav,qatari zero two seven morning radar contact descend to flight level three zero zero reach level by rapet,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-Cp482N_001228_001596_PI_glm_marine.wav,continue descend flight level three hundred to be level by rapet,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-Cp482N_001630_001759_PI_glm_marine.wav,qatari zero two seve,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-Cp482N_001832_002117_AT_glm_marine.wav,csa nine two one descend to flight level two three zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-Cp482N_002403_002695_PI_glm_marine.wav,descending flight level two three zero csa nine two one,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-Cp482N_002756_003190_AT_glm_marine.wav,lufthansa six three one contact munich one three two decimal one five five good day,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-Cp482N_003228_003629_PI_glm_marine.wav,munich one three two one five five lufthansa six three one good morning,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CqGo26_000096_000424_AT_glm_marine.wav,navigator three six four turn left five degrees for spacing,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CqGo26_001115_001427_AT_glm_marine.wav,turkish one seven six eight climb to flight level three four zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CqGo26_001476_001802_PI_glm_marine.wav,climb flight level three four zero turkish one seven six eight,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CqGo26_002088_002547_PI_glm_marine.wav,praha good afternoon shamrock six six one climbing flight level two eight zero to ditis requesting three six zer,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CqGo26_002592_002969_AT_glm_marine.wav,shamrock six six one hello radar contact climb to flight level three four zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CqGo26_003016_003149_PI_glm_marine.wav,four zero five six six one,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CqGo26_004142_004434_AT_glm_marine.wav,airbridge cargo three eight nine proceed direct rapet,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CqGo26_004559_004873_PI_glm_marine.wav,direct rapet point confirm please airbridge cargo three eight nine,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CqGo26_004986_005374_AT_glm_marine.wav,airbridge cargo three eight nine fly proceed direct rapet,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CqGo26_005482_005770_PI_glm_marine.wav,proceeding direct rapet airbridge cargo three eight nine,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CqGo26_006004_006434_PI_glm_marine.wav,eight nine seven flight level three four zero position tomti,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CqGo26_006459_006754_AT_glm_marine.wav,siberia eight nine seven hello radar contact,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CqGo26_006906_007266_AT_glm_marine.wav,lufthansa seven five eight contact bratislava one two five decimal ni,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CqGo26_007511_007755_PI_glm_marine.wav,seven five eight one two five nine six five,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CQZdpE_000145_000746_PI_glm_marine.wav,radar good morning quality eight nine sierra passing flight level nine three climbing one three zero inbound to bodal,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CQZdpE_000830_001095_AT_glm_marine.wav,quality eight nine sierra praha hello radar contact,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CQZdpE_001848_002370_AT_glm_marine.wav,quality two three whiskey contact warsaw one three four decimal eight seven five good bye,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CQZdpE_002425_002634_PI_glm_marine.wav,one three four eight seven five bye bye,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CQZdpE_002865_003379_PI_glm_marine.wav,warsaw radar good morning lufthansa six kilo victor climbing flight level two four zero inbound abadu,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CQZdpE_003469_003947_AT_glm_marine.wav,lufthansa six kilo victor praha hello radar contact climb flight level three four zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CQZdpE_004015_004297_PI_glm_marine.wav,climbing flight level three four zero lufthansa six kilo victor,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CsA15s_000096_000445_AT_glm_marine.wav,lufthansa two five three zero climb to flight level three one zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CsA15s_000520_000818_PI_glm_marine.wav,hansa two five three zero climb level three one zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cSXRWD_000277_000596_AT_glm_marine.wav,el al five two one descend to flight level two nine zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cSXRWD_000770_000888_PI_glm_marine.wav,two nine zero el al five,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cSXRWD_001574_001911_PI_glm_marine.wav,praha air berlin eight two eight papa level three one zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cSXRWD_001948_002309_AT_glm_marine.wav,air berlin eight two eight papa praha hello radar contact direct abrax,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cSXRWD_002376_002590_PI_glm_marine.wav,direct abrax air berlin eight two eight papa,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CtjCwd_000000_000224_AT_glm_marine.wav,ryan air six one lima xray contact praha,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CtjCwd_000247_000538_AT_glm_marine.wav,one two seven decimal one two five good bye,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CtjCwd_000624_000852_PI_glm_marine.wav,two seven one two five six one lima xray good day,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CtjCwd_002001_002481_AT_glm_marine.wav,lufthansa two four mike contact rhein one three three decimal two eight five,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CtjCwd_002571_002867_PI_glm_marine.wav,lufthansa two four mike one three three two eight five,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cTqSUu_000166_000626_AT_glm_marine.wav,austrian one three two juliett contact wien one three one three five zero good day,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cTqSUu_000705_001033_PI_glm_marine.wav,one three one three five thank you bye bye austrian one three two juliett,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cTqSUu_002001_002510_AT_glm_marine.wav,cimber zero three seven contact bratislava one three four four seven five good day,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cTqSUu_002638_002867_PI_glm_marine.wav,seven five cimber zero two seven bye bye,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CVmA17_000120_000592_PI_glm_marine.wav,praha cimber zero four two nine leaving flight level three eight zero for flight level two eight zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CwrwAc_000062_000597_PI_glm_marine.wav,praha radar good morning lufthansa seven six one flight level three seven four descending flight level three five zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CwrwAc_000644_001329_AT_glm_marine.wav,lufthansa seven six one praha hello radar contact climb correction descend flight level three one zero cross rapet at level,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CwrwAc_001383_001905_PI_glm_marine.wav,lufthansa seven six one descend flight level three one zero to cross rapet at level,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CwrwAc_001969_002453_AT_glm_marine.wav,lufthansa two five three one descend flight level two five zero kolad at level,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CwrwAc_002553_002859_PI_glm_marine.wav,lufthansa two five three one descending two five zero to be kolad at level,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CwrwAc_003522_003875_AT_glm_marine.wav,ukraine charter five nine six squawk one four five three,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CwrwAc_003984_004129_PI_glm_marine.wav,squawking now one four,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CwrwAc_004361_004793_AT_glm_marine.wav,wizz air five five six contact munich one three three,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CwrwAc_004820_004949_AT_glm_marine.wav,point two three zero good bye,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CwrwAc_005065_005421_PI_glm_marine.wav,one three three point two three zero by now wizz air five five six,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CwrwAc_005938_006156_PI_glm_marine.wav,praha lufthansa four juliett alfa,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CwrwAc_006320_006863_PI_glm_marine.wav,lufthansa four juliett alfa we are in and out riding the level is level two six zero available,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CwrwAc_007186_007844_PIAT_glm_marine.wav,lufthansa four juliett alfa climb flight level two six zero lufthansa four juliett alfa thank you climb level two six zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CwrwAc_008408_008902_AT_glm_marine.wav,reach eight three five contact munich one three two point one five five good bye,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CwrwAc_008943_009157_PI_glm_marine.wav,one three two decimal one five five reach,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CwrwAc_009226_009324_PI_glm_marine.wav,three five good bye,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CxAVWt_000000_000461_AT_glm_marine.wav,lufthansa six hotel xray when ready descend flight level two five zero cro,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CxAVWt_000766_001225_PI_glm_marine.wav,lufthansa six hotel xray cleared flight level two eight zero to be kolad at,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cXy57J_000000_000498_AT_glm_marine.wav,austrian five two hotel juliett contact wien one three one three five zero good bye,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cXy57J_001015_001219_AT_glm_marine.wav,austrian five two hotel juliett praha,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cXy57J_001523_001926_PI_glm_marine.wav,praha lufthansa nine victor v out of three zero five climbing three two zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cXy57J_001955_002268_AT_glm_marine.wav,lufthansa nine victor v praha radar contact,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cXy57J_002591_003055_PI_glm_marine.wav,good morning lufthansa two kilo victor we are leaving two six descending level,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cXy57J_003250_003732_AT_glm_marine.wav,lufthansa two kilo victor praha radar contact descend flight level three four zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cXy57J_004013_004305_PI_glm_marine.wav,descend level three four zero lufthansa three kilo victor,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cXy57J_004384_004746_PI_glm_marine.wav,praha austrian five two hotel juliett approaching level three three zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cXy57J_004946_005613_PIAT_glm_marine.wav,austrian five two hotel juliett maintaining level three three zero standing by for further descend contact wien one three one three five zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cXy57J_005676_006067_PI_glm_marine.wav,one three one three five zero austrian five two hotel juliett,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cXy57J_006113_006352_PI_glm_marine.wav,prague radar good day aero flot two six five,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cXy57J_006388_006650_PI_glm_marine.wav,over tom tomti flight level three four zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cXy57J_006713_007133_AT_glm_marine.wav,aero flot two six five praha radar contact direct oscar kilo golf,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cXy57J_007442_007552_PI_glm_marine.wav,oscar kilo golf ae,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cXy57J_007740_008142_AT_glm_marine.wav,ukraine international seven zero two squawk five one seven four,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cXy57J_008170_008341_PI_glm_marine.wav,squawk five one seven four,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-Cy7kv4_000000_000292_PI_glm_marine.wav,praha radar lot three seven kilo,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-Cy7kv4_000326_000649_PI_glm_marine.wav,inbound agava point level two one five a,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-Cy7kv4_000786_001206_AT_glm_marine.wav,lot three seven kilo praha radar contact climb flight level three four zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-Cy7kv4_001297_001622_PI_glm_marine.wav,climbing level three four zero lot two zulu kilo,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-Cy7kv4_002195_002893_PIAT_glm_marine.wav,praha lufthansa five romeo whiskey descending three two zero lufthansa five romeo whiskey hello praha radar contact,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-Cy7kv4_003104_003886_PIAT_glm_marine.wav,lufthansa six kilo yankee descend flight level three zero zero level by rapet lufthansa six kilo yankee descend flight level three hundred level by rapet,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-Cy7kw3_000076_000335_PI_glm_marine.wav,praha good morning navigator,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-Cy7kw3_000640_000923_AT_glm_marine.wav,navigator three seven two praha hello radar contact,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-Cy7kw3_001362_001657_AT_glm_marine.wav,navigator three seven two proceed to charlie zulu echo,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-Cy7kw3_002163_002309_PI_glm_marine.wav,say say point for navi,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-Cy7kw3_002334_002564_PIAT_glm_marine.wav,three two two charlie zulu echo,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-Cy7kw3_002615_002795_PI_glm_marine.wav,charlie zulu echo navigator three four two,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cYz8Em_000145_000613_PI_glm_marine.wav,radar good afternoon easy one six lima climbing level two eight zero inbound adado,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cYz8Em_000638_001255_AT_glm_marine.wav,easy one six lima praha radar contact proceed to oscar kilo golf,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cYz8Em_001343_001676_PI_glm_marine.wav,direct to oscar kilo golf easy eight one six lima thank you,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cYz8Em_002485_002686_PI_glm_marine.wav,prague radar flot two six six,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cYz8Em_002754_003021_PI_glm_marine.wav,four six zero flight level three three zero three one zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cYz8Em_003116_003751_AT_glm_marine.wav,aero flot two six six praha good day radar contact after bepas direct lima delta zulu,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cYz8Em_003751_003972_PI_glm_marine.wav,after bepas to aero flot,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cYz8Em_004119_004312_AT_glm_marine.wav,siberia eight nine eight praha,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cYz8Em_004391_004862_PI_glm_marine.wav,we re climbing three one zero to point bepas,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cYz8Em_004948_005551_AT_glm_marine.wav,siberia eight nine eight praha radar contact climb flight level three two zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cYz8Em_005585_005916_PI_glm_marine.wav,climbing flight level three two zero and final level will be a three five ze,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cYz8Em_006092_006529_AT_glm_marine.wav,easy eight one six lima climb flight level three four zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-cYz8Em_006529_006956_PI_glm_marine.wav,flight level three four zero easy eight one six lima thank you requesting three eight zero for the cruise,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-czgc6f_000115_000713_PI_glm_marine.wav,praha good morning lufthansa four hotel romeo passing flight level three five five descending three four zero inbound marem,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-czgc6f_000713_001101_PI_glm_marine.wav,lufthansa four hotel romeo radar contact,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CzVe0i_000096_000487_AT_glm_marine.wav,scandinavian six five nine descend flight level two nine zero level by letko,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CzVe0i_000771_000975_PI_glm_marine.wav,level by letko scandinavian two ni,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-CzVe0i_001002_001141_PI_glm_marine.wav,correction six five nine,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-d6Vlr4_000000_000231_AT_glm_marine.wav,lufthansa eight mike m proceed to arnix,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-d6Vlr4_000272_000475_PI_glm_marine.wav,arnix lufthansa eight mike m thank you,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-d9RgDs_000090_000547_AT_glm_marine.wav,thai nine two zero contact munich one three two decimal one five five,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-d9RgDs_000635_001091_PI_glm_marine.wav,one three two decimal one five five thai nine two zero bye bye,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-D9sZe4_000153_000454_PI_glm_marine.wav,prague oman air one zero two maintaining level three nine zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-D9sZe4_000494_000750_AT_glm_marine.wav,oman air one zero two praha good morning radar contact,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-D9sZe4_000772_001019_AT_glm_marine.wav,squawk one four five three,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-D9sZe4_001210_001468_PI_glm_marine.wav,oman air one zero two squawking one four five zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-D9sZe4_001622_001863_AT_glm_marine.wav,it s one four five three,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-D9sZe4_001911_002253_PI_glm_marine.wav,roger i say again one four five three oman air one zero t,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dCCThR_000086_000241_PI_glm_marine.wav,praha czech holidays se,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dCCThR_000405_000655_PI_glm_marine.wav,two four seven climbing two eight zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dCCThR_000723_001234_AT_glm_marine.wav,czech holidays seven four two zero praha radar contact climb flight level three one zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dCCThR_001234_001546_PI_glm_marine.wav,climb flight level three one zero czech holidays seven four two zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dCCThR_001955_002153_AT_glm_marine.wav,thai nine two one praha,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dCCThR_002199_002340_PI_glm_marine.wav,go ahead thai nine two one,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dCCThR_002380_002912_AT_glm_marine.wav,flight level three five zero is available with mach point eight four or less,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dCCThR_003003_003456_PIAT_glm_marine.wav,affirm we accept thai nine two one standby standing by thai nine two one,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dCCThR_003843_004243_AT_glm_marine.wav,thai nine two one climb flight level three four zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dCCThR_004271_004528_PI_glm_marine.wav,flight level three four zero thai nine two one,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dCCThR_004569_005003_AT_glm_marine.wav,contact praha one three three decimal three nine zero good bye,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dCCThR_005051_005365_PI_glm_marine.wav,one three three three nine zero good bye thai nine two one,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dCCThR_005594_005876_PI_glm_marine.wav,praha beline two eight golf passing level two,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dCCThR_005910_006314_PI_glm_marine.wav,climbing flight level two eight zero and on course to adadu,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dCCThR_006314_007056_AT_glm_marine.wav,beline two eight golf praha radar contact proceed direct oscar kilo golf climb flight level three zero zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dCCThR_007098_007520_PI_glm_marine.wav,climb flight level fl three hundred direct to cheb beline two eight golf,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dCCThR_007598_008030_AT_glm_marine.wav,czech holidays seven four two zero climb flight level three three zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dCCThR_008051_008704_PIAT_glm_marine.wav,climb flight level three three zero requesting three five zero czech holidays seven four two zero report that later on to wien,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-DcQWW5_000151_000602_AT_glm_marine.wav,aero flot one two four contact warsaw one three four decimal nine two five,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-DcQWW5_000748_000952_PI_glm_marine.wav,warsaw one three four decimal nine two fi,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-DcQWW5_001016_001238_PI_glm_marine.wav,aero flot one two four,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-DcQWW5_001294_001932_AT_glm_marine.wav,german wings three one zero contact bratislava one three four decimal four seven five,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-DcQWW5_002076_002395_PI_glm_marine.wav,german wings three one zero one three four decimal four seven five good bye,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dfjdYv_000076_000394_PI_glm_marine.wav,radar good afternoon scandinavian four seven five nine level,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dfjdYv_000446_000641_PI_glm_marine.wav,three four zero to kolad,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dfjdYv_000674_001040_AT_glm_marine.wav,scandinavian four seven five nine praha good day radar contact,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dfjdYv_001477_002060_PI_glm_marine.wav,praha good morning fly niki eight four nine zero out of two five seven climbing two eight zero to lanux,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dfjdYv_002107_002707_AT_glm_marine.wav,fly niki eight four nine zero praha good day radar contact climb flight level three four zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dfjdYv_002829_003186_PI_glm_marine.wav,fly niki eight four nine zero climbing level three four zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-DHgZi9_000000_000560_AT_glm_marine.wav,volga dnepr six seven two zero contact bratislava one three four four seven fi,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-DHgZi9_000752_001050_PI_glm_marine.wav,one three four four seven five good bye vo,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-DHgZi9_001242_001376_PI_glm_marine.wav,six seven two zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-DHgZi9_001603_002152_PI_glm_marine.wav,praha hello lufthansa two five three zero out of level two four eight climbing level two eight zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-DHgZi9_002152_002686_AT_glm_marine.wav,lufthansa two five three zero praha good evening radar contact report requested flight level,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-DHgZi9_002686_003113_PIAT_glm_marine.wav,lufthansa two five two zero request level three seven zero roger standby,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-diAST1_000105_000529_PI_glm_marine.wav,praha radar csa nine three zero reaching level two eight zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-diAST1_000565_001040_AT_glm_marine.wav,csa nine three zero praha radar contact climb to flight level three four zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-diAST1_001108_001443_PI_glm_marine.wav,climb flight level three four zero csa nine three zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-diAST1_002186_002488_PIAT_glm_marine.wav,praha reach nine seven four go ahead sir,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-diAST1_002522_002818_PI_glm_marine.wav,trying is that one three fo,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-diAST1_002847_003364_PIAT_glm_marine.wav,nine seven five negative it s one three four decimal four seven five,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-diAST1_003470_003647_PI_glm_marine.wav,four seven five thank you have a nice day,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dJJolQ_000000_000299_PI_glm_marine.wav,ryan air six seven two eight flight level three five zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dJJolQ_000474_001217_PIAT_glm_marine.wav,good afternoon ryan air six seven two eight praha radar contact descend flight level two nine zero descend flight level two nine zero ryan air six seven two eight,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dJJolQ_001294_001714_PI_glm_marine.wav,control bline five tango hotel flight level three three zero,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dJJolQ_001714_002506_PIAT_glm_marine.wav,good afternoon bline five tango hotel praha radar contact squawk one four seven two direct to pepik one four seven two on the squawk direct,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dJJolQ_002792_003009_PI_glm_marine.wav,pepik bline five tango hotel,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-DkXFFj_000061_000421_PI_glm_marine.wav,radar hello four tango whiskey flight level three five zero on whiskey lima mike,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-DkXFFj_000586_001354_PIAT_glm_marine.wav,good afternoon wizz air four tango whiskey praha radar contact descend flight level two nine zero descend two nine zero wizz air four tango whiskey,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dlJzC0_000178_000608_AT_glm_marine.wav,lot three whiskey w contact praha one three five decimal one three five g,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-dlJzC0_000750_001034_PI_glm_marine.wav,three five one three five three whiskey w to praha,glm_tts,marine
dataset/Synthetic/UWB/uwb-atcc_ACCU-DlvAUV_000000_000363_AT_glm_marine.wav,black sea nine four nine squawk one four five six,glm_tts,marine
