audio_filename,transcript,supcon_id,supcon_ngram_n
dataset/UWB/uwb-atcc_APP-EIwBwW_000843_000957_PI.wav,ne zero one eight,1741,2
dataset/UWB/uwb-atcc_APP-EIwBwW_000982_001317_AT.wav,csa nine zero five radar radar contact,1430,4
dataset/UWB/uwb-atcc_APP-EIwBwW_001317_001934_AT.wav,descend flight level one zero zero mike correct no speed later on expect vectoring for,971,6
dataset/UWB/uwb-atcc_APP-EIwBwW_001934_002007_AT.wav,ils one,-1,-1
dataset/UWB/uwb-atcc_APP-EIwBwW_002204_002966_PI.wav,descend flight level one zero zero information mike on board no speed limit and vectoring runway ils one three csa nine zero,-1,-1
dataset/UWB/uwb-atcc_APP-ejmRpN_000070_000643_AT.wav,quality nine one romeo descend altitude four thousand feet qnh one zero one eight continue present heading,254,10
dataset/UWB/uwb-atcc_APP-ejmRpN_000735_001041_PI.wav,descending four thousand feet one zero one eight maintaining the heading quality,750,7
dataset/UWB/uwb-atcc_APP-ELMswV_000072_000317_AT.wav,sky travel one one nine two proceed direct to voz,1255,5
dataset/UWB/uwb-atcc_APP-ELMswV_000364_000623_PI.wav,voz direct sky travel one one nine two,1255,5
dataset/UWB/uwb-atcc_APP-ELw9GJ_000000_000544_AT.wav,csa nine five descend flight level nine zero contact ruzyne radar one one nine decimal zero,22,13
dataset/UWB/uwb-atcc_APP-ELw9GJ_000544_000910_PI.wav,descend flight level nine zero one one nine zero,555,8
dataset/UWB/uwb-atcc_APP-ELw9GJ_001195_001439_AT.wav,sierra papa sierra descend flight level six zero,1229,5
dataset/UWB/uwb-atcc_APP-ELw9GJ_001493_001696_PI.wav,descend flight level si six ze,1582,3
dataset/UWB/uwb-atcc_APP-ELw9GJ_001696_001845_PI.wav,zero and we would like to,-1,-1
dataset/UWB/uwb-atcc_APP-ELw9GJ_001845_002071_PI.wav,to ifr at this time,-1,-1
dataset/UWB/uwb-atcc_APP-ELw9GJ_002071_002731_PIAT.wav,and proceed visually dire vis visually to pribram roger ifr cancelled at time one five,-1,-1
dataset/UWB/uwb-atcc_APP-ELw9GJ_002731_003158_AT.wav,four six and proceed direct pribram descend,-1,-1
dataset/UWB/uwb-atcc_APP-ELw9GJ_003158_003720_AT.wav,one thousand feet above ground level and regional qnh one zero one five,-1,-1
dataset/UWB/uwb-atcc_APP-ELw9GJ_003867_004422_PI.wav,from present to pribram descend one thousand qnh regional one zero one five,-1,-1
dataset/UWB/uwb-atcc_APP-ELw9GJ_004533_004780_AT.wav,correct report your estimate for pribram,-1,-1
dataset/UWB/uwb-atcc_APP-ELw9GJ_004836_005110_PI.wav,it s about five five,-1,-1
dataset/UWB/uwb-atcc_APP-ELw9GJ_005436_005538_PI.wav,praha hello channex,-1,-1
dataset/UWB/uwb-atcc_APP-ELw9GJ_005604_005680_PI.wav,papa romeo,1789,2
dataset/UWB/uwb-atcc_APP-ELw9GJ_005758_005883_PI.wav,three zero to goloc,1748,2
dataset/UWB/uwb-atcc_APP-ELw9GJ_006041_006609_AT.wav,hello channex eight seven papa romeo radar radar contact descend flight level one zero zero and papa,395,9
dataset/UWB/uwb-atcc_APP-ELw9GJ_006922_007518_PIAT.wav,correct channex eight seven papa romeo and direct papa romeo nine six two direct papa romeo nine six,-1,-1
dataset/UWB/uwb-atcc_APP-ELw9GJ_007793_008088_AT.wav,sierra papa sierra copied time five five,1689,3
dataset/UWB/uwb-atcc_APP-ELw9GJ_008249_008322_PI.wav,that s correct,-1,-1
dataset/UWB/uwb-atcc_APP-eMCPuv_000000_000749_AT.wav,csa seven tango climb to flight level one four zero contact radar one two zero decimal two seven fi,-1,-1
dataset/UWB/uwb-atcc_APP-eMCPuv_000749_000869_AT.wav,ve,-1,-1
dataset/UWB/uwb-atcc_APP-eMCPuv_001089_001257_PI.wav,climb level one four zero,1633,3
dataset/UWB/uwb-atcc_APP-eMCPuv_001257_002043_PIAT.wav,one two zero decimal two seven five csa seven tango csa seven five eight turn left heading two eight zero radar depar,-1,-1
dataset/UWB/uwb-atcc_APP-eMCPuv_002160_002457_PI.wav,left heading two eight zero csa seven five eight,-1,-1
dataset/UWB/uwb-atcc_APP-ENa9ke_000000_000545_AT.wav,csa two eight six contact praha radar one two seven decimal eight two five,130,11
dataset/UWB/uwb-atcc_APP-ENa9ke_000567_000836_PI.wav,one two seven decimal eight two five two eight si,687,7
dataset/UWB/uwb-atcc_APP-ENa9ke_001496_001819_AT.wav,sky travel six eight two direct,1205,5
dataset/UWB/uwb-atcc_APP-ENa9ke_002458_002863_PIAT.wav,say me again this point sky travel six eight two nelpa,1205,5
dataset/UWB/uwb-atcc_APP-ENa9ke_002965_003180_PI.wav,nelpa sky travel six eight two,1205,5
dataset/UWB/uwb-atcc_APP-eNQ7ch_000000_000301_AT.wav,ufthansa seven echo lima turn left direct to cerno,-1,-1
dataset/UWB/uwb-atcc_APP-eNQ7ch_000434_000550_PI.wav,oceeding direct cerno luft,-1,-1
dataset/UWB/uwb-atcc_APP-eNQ7ch_000725_001280_AT.wav,swedestar zero five two contact praha radar one one eight decimal three seven five good bye,253,10
dataset/UWB/uwb-atcc_APP-eNQ7ch_001280_001573_PI.wav,one one eight three seven five swedestar zero,952,6
dataset/UWB/uwb-atcc_APP-eNQ7ch_001852_002272_PI.wav,approach csa nine six delta passin,-1,-1
dataset/UWB/uwb-atcc_APP-eNQ7ch_002272_002754_PI.wav,g two zero eight descending flight level one seven zero to golop romeo one zero two zero,-1,-1
dataset/UWB/uwb-atcc_APP-eNQ7ch_002754_003284_AT.wav,csa nine three delta radar radar contact descend flight level one zero zero no speed restricti,133,11
dataset/UWB/uwb-atcc_APP-eNQ7ch_003404_003711_PI.wav,speed resrtiction descending level one hundred csa nine six delta,-1,-1
dataset/UWB/uwb-atcc_APP-eNQ7ch_003736_003908_AT.wav,exepect vectors later,-1,-1
dataset/UWB/uwb-atcc_APP-eoFy9A_000432_000534_PI.wav,zero zero two one,1729,2
dataset/UWB/uwb-atcc_APP-eoFy9A_000852_001188_AT.wav,three one three praha radar radar contact,1398,4
dataset/UWB/uwb-atcc_APP-eoFy9A_001327_001408_PI.wav,three one,1758,2
dataset/UWB/uwb-atcc_APP-eoFy9A_001754_002058_AT.wav,below flight level nine five class echo airspace do you accept,-1,-1
dataset/UWB/uwb-atcc_APP-eoFy9A_002322_002611_AT.wav,roger three one three descend flight level eight zero,1208,5
dataset/UWB/uwb-atcc_APP-eoFy9A_002745_002820_PI.wav,eight zero,1745,2
dataset/UWB/uwb-atcc_APP-eoFy9A_003008_003240_PI.wav,praha good morning air france one three two,1256,5
dataset/UWB/uwb-atcc_APP-eoFy9A_003279_003952_AT.wav,morning air france one three two praha radar radar contact descend flight level one three zero information kilo speed as published,137,11
dataset/UWB/uwb-atcc_APP-eoFy9A_004079_004746_PI.wav,descend to flight level one three zero and information kilo received air france one three eight two good morning finn air five zero zero,-1,-1
dataset/UWB/uwb-atcc_APP-eoFy9A_004783_004919_PI.wav,ching decimal seven,-1,-1
dataset/UWB/uwb-atcc_APP-eoFy9A_005414_006110_AT.wav,sudanair eight five zero zero praha radar radar contact descend flight level one one zero information kilo,-1,-1
dataset/UWB/uwb-atcc_APP-eoFy9A_006147_006451_PI.wav,one one zero information kilo sudanair eight five zero zero,1257,5
dataset/UWB/uwb-atcc_APP-EoN5Z9_000000_000534_AT.wav,air france one zero eight two turn right heading one zero zero cleared for ils approach runway one three,131,11
dataset/UWB/uwb-atcc_APP-EoN5Z9_000660_000882_PI.wav,cleared for ils runway one three air france five zero eight,-1,-1
dataset/UWB/uwb-atcc_APP-EoN5Z9_001451_001957_AT.wav,bline six one golf contact praha radar one two zero decimal two seven five good bye,246,10
dataset/UWB/uwb-atcc_APP-EoN5Z9_002005_002199_PI.wav,one two zero two seven five good day,973,6
dataset/UWB/uwb-atcc_APP-ERIzx5_000000_000490_AT.wav,sierra papa romeo alfa echo contact praha radar one one eight decimal three seven five good bye,253,10
dataset/UWB/uwb-atcc_APP-ERIzx5_000570_000817_PI.wav,one one eight three seven five sierra alfa echo bye,952,6
dataset/UWB/uwb-atcc_APP-eRQyhk_000179_000426_PI.wav,radar oscar kilo hotel kilo sierra,-1,-1
dataset/UWB/uwb-atcc_APP-eRQyhk_000469_000755_AT.wav,oscar kilo sierra radar contact,-1,-1
dataset/UWB/uwb-atcc_APP-eRQyhk_000797_000878_PI.wav,ready for desc,-1,-1
dataset/UWB/uwb-atcc_APP-eRQyhk_001033_001309_AT.wav,airspace echo below you would you like to descend,-1,-1
dataset/UWB/uwb-atcc_APP-eRQyhk_001370_001762_PI.wav,we are familiar with ai airspace echo and ready for descen,-1,-1
dataset/UWB/uwb-atcc_APP-eRQyhk_001901_002172_PIAT.wav,ok descend flight level eight zero flight level eight,1208,5
dataset/UWB/uwb-atcc_APP-ES8lyv_000000_000286_PI.wav,sky travel one zero one one reaching one hundred,1002,6
dataset/UWB/uwb-atcc_APP-ES8lyv_000605_000977_AT.wav,sky travel one zero one one passing boundary of tma,1002,6
dataset/UWB/uwb-atcc_APP-ES8lyv_001048_001524_AT.wav,now descend flight level nine zero and contact ruzyne radar one one nine decimal zero,22,13
dataset/UWB/uwb-atcc_APP-ES8lyv_001636_002042_PI.wav,descend nine zero and ruzyne one one,-1,-1
dataset/UWB/uwb-atcc_APP-ES8lyv_002072_002379_PI.wav,nine point zero sky travel one zero one one,1002,6
dataset/UWB/uwb-atcc_APP-ESP3Sr_000147_000423_AT.wav,air france one three two reduce speed two four zero knots or less,-1,-1
dataset/UWB/uwb-atcc_APP-ESP3Sr_000508_000765_PI.wav,speed two four zero or less air france one three two,1256,5
dataset/UWB/uwb-atcc_APP-ESP3Sr_001071_001711_PI.wav,praha radar csa seven two seven flight level two one eight descending flight level one seven zero kilo one zero two three,-1,-1
dataset/UWB/uwb-atcc_APP-ESP3Sr_001785_002408_AT.wav,csa seven two seven praha radar radar contact descend flight level one three zero speed two five zero knots or less,247,10
dataset/UWB/uwb-atcc_APP-ESP3Sr_002526_002957_PI.wav,descending flight level one three zero speed two five zero knots or less csa seven two seven,-1,-1
dataset/UWB/uwb-atcc_APP-ESP3Sr_002983_003265_AT.wav,lufthansa two uniform xray turn left heading zero four zero,988,6
dataset/UWB/uwb-atcc_APP-ESP3Sr_003421_003521_PI.wav,xray left heading zer,1778,2
dataset/UWB/uwb-atcc_APP-ESP3Sr_004409_004697_AT.wav,csa nine six zero climb flight level one four zero no speed,972,6
dataset/UWB/uwb-atcc_APP-ESP3Sr_004804_004910_PI.wav,ing one four zero no s,1633,3
dataset/UWB/uwb-atcc_APP-ESP3Sr_004977_005053_PI.wav,ix zero,-1,-1
dataset/UWB/uwb-atcc_APP-ESP3Sr_005507_006284_AT.wav,lufthansa two uniform xray reduce speed one six zero knots till four miles now turn left heading three four zero cleared ils approach runway three one report when established,1,15
dataset/UWB/uwb-atcc_APP-ESP3Sr_006500_006629_PI.wav,heading three four zero,1583,3
dataset/UWB/uwb-atcc_APP-ESP3Sr_006783_006858_PI.wav,three one,1758,2
dataset/UWB/uwb-atcc_APP-ESP3Sr_006928_007201_AT.wav,and now reduce speed one six zero knots till four miles,-1,-1
dataset/UWB/uwb-atcc_APP-ETLxZV_000055_000544_AT.wav,el al five two two contact praha radar one two seven decimal eight two five good ni,252,10
dataset/UWB/uwb-atcc_APP-ETLxZV_000596_000868_PI.wav,one two seven eight two five good night thank you sir,925,6
dataset/UWB/uwb-atcc_APP-EulN5D_000060_000559_AT.wav,lufthansa two victor charlie turn right heading one zero zero cleared for ils approach runway one three,131,11
dataset/UWB/uwb-atcc_APP-EulN5D_000729_000823_PI.wav,two victor charlie,1660,3
dataset/UWB/uwb-atcc_APP-EulN5D_001048_001353_PI.wav,right turn heading one hundred cleared ils runway,-1,-1
dataset/UWB/uwb-atcc_APP-eUWLY8_000155_000647_AT.wav,britair nine zero four charlie contact radar one two zero decimal two seven five,401,9
dataset/UWB/uwb-atcc_APP-eUWLY8_000735_001030_PI.wav,one two zero two seven five britair nine zero four charlie,973,6
dataset/UWB/uwb-atcc_APP-ew9Ape_000000_000458_PIAT.wav,wizz air four romeo papa right turn heading zero six right heading zero six zero wizz air,-1,-1
dataset/UWB/uwb-atcc_APP-ewe0ni_000126_000404_PI.wav,csa three sierra lima ready for next descend,1436,4
dataset/UWB/uwb-atcc_APP-ewe0ni_000404_001062_AT.wav,csa three sierra lima descend to altitude four thousand feet qnh one zero two three cleared for ils approach runway three one,3,15
dataset/UWB/uwb-atcc_APP-ewe0ni_001155_001594_PI.wav,descending four thousand feet one zero two three cleared ils three one csa three sierra li,-1,-1
dataset/UWB/uwb-atcc_APP-eWZ8cE_000000_000681_PIAT.wav,austrian seven zero nine contact ruzyne radar one one nine decimal zero good day one one nine decimal zero bye bye,-1,-1
dataset/UWB/uwb-atcc_APP-eWZ8cE_001081_001433_PIAT.wav,one one nine decimal zero bye bye austrian seven zero nine correct,1245,5
dataset/UWB/uwb-atcc_APP-F4GWLz_000000_000341_PI.wav,praha approach csa seven kilo golf,1480,4
dataset/UWB/uwb-atcc_APP-F4GWLz_000418_000776_PI.wav,descending flight level one three zero information romeo one zero one nine,986,6
dataset/UWB/uwb-atcc_APP-F4GWLz_000927_001630_AT.wav,csa seven kilo golf radar radar contact descend flight level one zero zero proceed direct to papa romeo nine six one later on vec,-1,-1
dataset/UWB/uwb-atcc_APP-F4GWLz_001630_001929_AT.wav,vectoring ils zero one three no speed,-1,-1
dataset/UWB/uwb-atcc_APP-F4GWLz_002043_002698_PI.wav,ok descend flight level one zero zero proceed papa romeo nine six one later expect vector runway one three no speed,-1,-1
dataset/UWB/uwb-atcc_APP-F4GWLz_002698_002865_PI.wav,restrictions csa seven kilo golf,1480,4
dataset/UWB/uwb-atcc_APP-F9JKZB_000082_000178_PI.wav,ruzyne radar,-1,-1
dataset/UWB/uwb-atcc_APP-F9JKZB_000235_000306_PI.wav,eight two nine,1751,2
dataset/UWB/uwb-atcc_APP-F9JKZB_000686_001245_AT.wav,csa two nine six radar radar contact climb flight level one six zero,258,10
dataset/UWB/uwb-atcc_APP-f9ulq1_000198_000517_PI.wav,praha radar csa seven eight six three thousand,-1,-1
dataset/UWB/uwb-atcc_APP-f9ulq1_000587_001167_AT.wav,csa seven eight six rad radar contact climb to flight level one four zero,563,8
dataset/UWB/uwb-atcc_APP-f9ulq1_002575_003074_AT.wav,csa nine seven six turn left heading one two zero,-1,-1
dataset/UWB/uwb-atcc_APP-f9ulq1_003159_003372_PI.wav,left heading one two zero csa nine seven,-1,-1
dataset/UWB/uwb-atcc_APP-f9ulq1_004172_004599_AT.wav,csa seven eight six changing proceed to voz,-1,-1
dataset/UWB/uwb-atcc_APP-f9ulq1_004669_004767_PI.wav,ok direct voz,-1,-1
dataset/UWB/uwb-atcc_APP-F411YX_000000_000512_AT.wav,sky travel eight two four contact radar one two seven eight two five,-1,-1
dataset/UWB/uwb-atcc_APP-F411YX_000582_000693_PI.wav,two seven eight,1721,2
dataset/UWB/uwb-atcc_APP-F411YX_000819_000893_PI.wav,four,-1,-1
dataset/UWB/uwb-atcc_APP-fdeVwf_000104_000343_AT.wav,swiss one two four bravo turn left heading zero one zero,-1,-1
dataset/UWB/uwb-atcc_APP-fdeVwf_000363_000670_PI.wav,heading zero one zero swiss one two four bravo,-1,-1
dataset/UWB/uwb-atcc_APP-fdeVwf_000709_001072_AT.wav,november two six nine six sierra reduce speed one seven zero knots,-1,-1
dataset/UWB/uwb-atcc_APP-fdeVwf_001095_001285_PI.wav,one seven zero and descend,1674,3
dataset/UWB/uwb-atcc_APP-fdeVwf_001316_001728_PIAT.wav,descend flight level seven zero seven zero two six nine six zero,-1,-1
dataset/UWB/uwb-atcc_APP-fdeVwf_001772_002222_AT.wav,ech force five two one contact kbely tower one two four decimal seven five,-1,-1
dataset/UWB/uwb-atcc_APP-fdeVwf_002297_002538_PI.wav,seven five naslysenou chech air force five two one,-1,-1
dataset/UWB/uwb-atcc_APP-fdeVwf_002743_003066_PI.wav,six zero is established from runway three one,-1,-1
dataset/UWB/uwb-atcc_APP-fdeVwf_003066_003672_AT.wav,eight six zero speed one six zero knots or more till four miles final contact ruzyne tower one one eight decimal one bye,52,12
dataset/UWB/uwb-atcc_APP-fdeVwf_004175_004507_AT.wav,swiss one two four bravo reduce speed one six zero knots till four,-1,-1
dataset/UWB/uwb-atcc_APP-fdeVwf_004542_004913_PI.wav,reducing one six zero knots till four miles swiss,-1,-1
dataset/UWB/uwb-atcc_APP-fdeVwf_005332_005708_AT.wav,swedestar zero five one descend five thousand feet qnh one zero two one,561,8
dataset/UWB/uwb-atcc_APP-fdeVwf_005746_006134_PI.wav,descend five thousand feet qnh one zero two one swedestar zero five one,561,8
dataset/UWB/uwb-atcc_APP-fdeVwf_007089_007514_AT.wav,november two six nine six sierra descend five thousand feet qnh one zero two one,561,8
dataset/UWB/uwb-atcc_APP-fdeVwf_007598_007829_PI.wav,five thousand two six nine six sierra,1238,5
dataset/UWB/uwb-atcc_APP-fdeVwf_008238_008856_AT.wav,swiss one two four bravo expedite reducing speed to one sixty turn left heading three three zero cleared ils three one report when established,-1,-1
dataset/UWB/uwb-atcc_APP-fdeVwf_008856_009445_PI.wav,left three three zero cleared for the ils call you and reducing swiss one two four bravo,-1,-1
dataset/UWB/uwb-atcc_APP-fdeVwf_009467_009828_AT.wav,november two six nine six sierra reduce speed one six zero knots till four miles final,255,10
dataset/UWB/uwb-atcc_APP-fdeVwf_009861_010129_PI.wav,one six zero to four miles two six nine six sierra,1238,5
dataset/UWB/uwb-atcc_APP-fdeVwf_010615_010917_AT.wav,wizz air four xray zulu descend flight level one zero zero,971,6
dataset/UWB/uwb-atcc_APP-fdeVwf_010987_011269_PI.wav,one zero zero wizz air four xray zulu,1249,5
dataset/UWB/uwb-atcc_APP-FDRkri_000000_000383_AT.wav,swiss one two four alfa descend flight level nine zero rad,-1,-1
dataset/UWB/uwb-atcc_APP-FDRkri_000408_000597_PI.wav,ar one one nine zero bye,1472,4
dataset/UWB/uwb-atcc_APP-FDRkri_000662_001045_PI.wav,descending flight level nine zero one one nine zero bye swiss one two four alfa,741,7
dataset/UWB/uwb-atcc_APP-fFCUNy_000133_000379_AT.wav,calibra four zero turn left heading one zero zero,-1,-1
dataset/UWB/uwb-atcc_APP-fFCUNy_000413_000486_PI.wav,zero zero,1766,2
dataset/UWB/uwb-atcc_APP-ffhFYY_000093_000737_PIAT.wav,donavia three zero five reached flight level one zero zero donavia three zero five now descend to flight level eight zero,-1,-1
dataset/UWB/uwb-atcc_APP-ffhFYY_000776_000969_PI.wav,descend to flight level eight zero donavia three zero five,1208,5
dataset/UWB/uwb-atcc_APP-ffhFYY_001556_001779_PI.wav,sierra papa sierra approaching nine zero,1689,3
dataset/UWB/uwb-atcc_APP-ffhFYY_002030_002335_AT.wav,sierra papa sierra,1689,3
dataset/UWB/uwb-atcc_APP-FfihU7_000170_000748_AT.wav,csa four yankee alfa turn right heading two two zero reduce speed to two two zero knots,-1,-1
dataset/UWB/uwb-atcc_APP-FfihU7_000882_001345_PI.wav,right heading two two zero reducing two two zero csa four alfa yankee,-1,-1
dataset/UWB/uwb-atcc_APP-FfihU7_001406_001746_AT.wav,air france one zero eight three proceed direct to rapet,-1,-1
dataset/UWB/uwb-atcc_APP-FfihU7_001771_001967_PI.wav,to rapet for air france one zero eight three,-1,-1
dataset/UWB/uwb-atcc_APP-FfihU7_002468_002974_AT.wav,csa eight zero five contact tower one one eight decimal one,754,7
dataset/UWB/uwb-atcc_APP-FfihU7_003839_004208_AT.wav,csa four yankee alfa descend to altitude four thousand feet,-1,-1
dataset/UWB/uwb-atcc_APP-FfihU7_004208_004714_AT.wav,qnh one zero two three turn right heading two eight zero cleared for ils approach runway three one,54,12
dataset/UWB/uwb-atcc_APP-FfihU7_004879_005352_PI.wav,descending four thousand feet heading two eight zero clear ils approach three one csa four yankee alfa,-1,-1
dataset/UWB/uwb-atcc_APP-fGj9BS_000159_000514_AT.wav,sky travel one one zero two contact one two seven eight two five,-1,-1
dataset/UWB/uwb-atcc_APP-fGj9BS_000625_000975_PI.wav,one two seven eight two five sky travel one one zero,925,6
dataset/UWB/uwb-atcc_APP-FGoNg4_000124_000641_AT.wav,lufthansa one kilo k speed one seven zero knots or less and contact ruzyne tower one one eight one,-1,-1
dataset/UWB/uwb-atcc_APP-FGoNg4_000844_000998_PI.wav,kilo k one seven zero,1674,3
dataset/UWB/uwb-atcc_APP-Fh9cym_000157_000673_AT.wav,sky travel six seven zero contact praha radar one two seven decimal eight two five,134,11
dataset/UWB/uwb-atcc_APP-Fh9cym_000819_000894_PI.wav,eight two five sky,1629,3
dataset/UWB/uwb-atcc_APP-Fh9cym_000915_001025_PI.wav,six seven zero bye,1716,2
dataset/UWB/uwb-atcc_APP-FhEzLA_000122_000521_AT.wav,csa four yankee alfa turn left heading one seven zero,1006,6
dataset/UWB/uwb-atcc_APP-FhEzLA_000694_001017_PI.wav,turning left heading one seven zero csa four yankee alfa,-1,-1
dataset/UWB/uwb-atcc_APP-FhEzLA_001169_001848_AT.wav,csa eight zero five descend to altitude four thousand feet qnh one zero two three cleared ils approach runway three one,3,15
dataset/UWB/uwb-atcc_APP-FhEzLA_002433_002974_AT.wav,csa four yankee alfa descend to altitude five thousand feet qnh one zero two three,748,7
dataset/UWB/uwb-atcc_APP-FhEzLA_003043_003483_PI.wav,descending to five thousand feet on qnh one zero two three csa four yankee alfa,748,7
dataset/UWB/uwb-atcc_APP-FJrNh2_000078_000532_PI.wav,praha good afternoon beline four zero victor passing fifteen hundred feet runway heading,-1,-1
dataset/UWB/uwb-atcc_APP-FJrNh2_000660_000957_AT.wav,good day beline four zero victor praha radar roger,-1,-1
dataset/UWB/uwb-atcc_APP-FJuLX8_000000_000663_PI.wav,departure good afternoon beline nine zero eight three thousand climbing five thousand feet on the two two bravo,-1,-1
dataset/UWB/uwb-atcc_APP-FJuLX8_000722_001298_AT.wav,good day beline nine nine zero eight radar radar contact climb to flight level one six zero,249,10
dataset/UWB/uwb-atcc_APP-FJuLX8_001335_001678_PI.wav,climb to flight level one six zero beline nine nine zero eight,944,6
dataset/UWB/uwb-atcc_APP-FJuLX8_002222_002716_AT.wav,nor shuttle one five zero two descend four thousand and heading one seven zero,-1,-1
dataset/UWB/uwb-atcc_APP-FJuLX8_002866_003272_PI.wav,descending four thousand feet heading one seven zero nor shuttle one five zero two,-1,-1
dataset/UWB/uwb-atcc_APP-FJuLX8_003543_003879_AT.wav,speed bird eight five five turn left heading two eight zero,-1,-1
dataset/UWB/uwb-atcc_APP-FJuLX8_004006_004085_PI.wav,speed bird eight five fi,1438,4
dataset/UWB/uwb-atcc_APP-FLonKo_000135_000602_AT.wav,air france one zero eight three contact praha radar one two zero decimal two seven five good bye,132,11
dataset/UWB/uwb-atcc_APP-FLonKo_000675_001077_PI.wav,radar one two zero two seven five air france one zero eight three bye bye,-1,-1
dataset/UWB/uwb-atcc_APP-FLonKo_001185_001834_AT.wav,csa four yankee alfa reduce speed one six zero knots till four miles final contact ruzyne tower one one eight decimal one,52,12
dataset/UWB/uwb-atcc_APP-FLonKo_001873_002188_PI.wav,sixty till four miles one eighteen one csa four yankee alfa,-1,-1
dataset/UWB/uwb-atcc_APP-FLonKo_003234_003760_PI.wav,departure csa seven three zero passing one thousand nine hundred feet,-1,-1
dataset/UWB/uwb-atcc_APP-FLonKo_003833_004629_PIAT.wav,csa seven three zero praha radar radar contact climb flight level one zero zero climbing flight level one zero zero csa seven three zero,-1,-1
dataset/UWB/uwb-atcc_APP-fLSaFd_000090_000539_PI.wav,praha good morning lufthansa seven eight seven heavy passing two hundred descending level one three zero,-1,-1
dataset/UWB/uwb-atcc_APP-fLSaFd_000767_001514_AT.wav,morning lufthansa seven eight seven heavy radar radar contact descend to flight level one zero zero information quebec,395,9
dataset/UWB/uwb-atcc_APP-fLSaFd_001574_001761_PI.wav,hansa seven eight seven we have quebec on,-1,-1
dataset/UWB/uwb-atcc_APP-fLSaFd_001784_001948_PI.wav,descend flight level one zero zero,971,6
dataset/UWB/uwb-atcc_APP-fLSaFd_001986_002785_AT.wav,and lufthansa seven eight seven proceed direct to kenok then intercept localizer runway three one no speed limit,-1,-1
dataset/UWB/uwb-atcc_APP-fLSaFd_002919_003295_PI.wav,kenok intercept localizer runway three one own spee,1251,5
dataset/UWB/uwb-atcc_APP-fMecQt_000091_000337_PI.wav,praha lufthansa two mike echo passing three,-1,-1
dataset/UWB/uwb-atcc_APP-fMecQt_000572_001291_AT.wav,lufthansa two mike echo radar radar contact climb to flight level one four zero and turn left proceed direct to kolad,389,9
dataset/UWB/uwb-atcc_APP-fMecQt_001353_001747_PI.wav,climbing one four zero left direct kolad lufthansa two mike echo,-1,-1
dataset/UWB/uwb-atcc_APP-fMecQt_002213_002667_AT.wav,csa four eight zero contact radar one one eight decimal three seven five,260,10
dataset/UWB/uwb-atcc_APP-fMecQt_002744_003072_PI.wav,three seven five csa four eight zero,-1,-1
dataset/UWB/uwb-atcc_APP-fMhf8S_000133_000438_AT.wav,five five alfa two descend flight level nine zero,1209,5
dataset/UWB/uwb-atcc_APP-fMhf8S_000461_000675_PI.wav,descending flight level nine zero five five alfa two,1239,5
dataset/UWB/uwb-atcc_APP-fMXQmM_000191_000666_PI.wav,praha radar csa nine seven five descending flight level one five zero inbound,-1,-1
dataset/UWB/uwb-atcc_APP-fMXQmM_000743_000823_PI.wav,one zero one,1719,2
dataset/UWB/uwb-atcc_APP-fMXQmM_000867_000991_PI.wav,shortly vlm,-1,-1
dataset/UWB/uwb-atcc_APP-fMXQmM_001066_001644_AT.wav,csa nine seven five radar radar contact descend flight level one three zero mike inf,398,9
dataset/UWB/uwb-atcc_APP-fMXQmM_001821_002208_PI.wav,descending flight level one three zero csa nine seven five information mike,758,7
dataset/UWB/uwb-atcc_APP-fMXQmM_003040_003233_PI.wav,papa victor alfa request des,-1,-1
dataset/UWB/uwb-atcc_APP-fMXQmM_003381_003454_PI.wav,one two zero,1666,3
dataset/UWB/uwb-atcc_APP-fMXQmM_003622_004009_AT.wav,sierra papa alfa victor alfa roger descend flight level one two zero,976,6
dataset/UWB/uwb-atcc_APP-fMXQmM_004098_004274_PI.wav,flight level one two zero sierra,1258,5
dataset/UWB/uwb-atcc_APP-FnmQep_000000_000636_AT.wav,csa three charlie zulu five degrees to the left radar vectoring descend four thousand feet qnh one zero one eight,-1,-1
dataset/UWB/uwb-atcc_APP-FnmQep_000802_001369_PI.wav,five degrees to the left descending four thousand feet qnh one zero one eight csa three charlie zulu heading is zero six fi,-1,-1
dataset/UWB/uwb-atcc_APP-FOkdhX_000144_000357_AT.wav,csa seven zero two climb flight level nine ze,-1,-1
dataset/UWB/uwb-atcc_APP-FOkdhX_000389_000629_PI.wav,climbing flight level nine zero csa leve seven zero two,1235,5
dataset/UWB/uwb-atcc_APP-FOwSDh_000000_000196_PI.wav,radar good evening austrian five,-1,-1
dataset/UWB/uwb-atcc_APP-FOwSDh_000413_000886_AT.wav,good evening austrian seven one two zulu praha radar radar contact climb flight level one fo,743,7
dataset/UWB/uwb-atcc_APP-FOwSDh_001002_001301_PIAT.wav,one four zero austrian seven one two zulu,1451,4
dataset/UWB/uwb-atcc_APP-Fq8ubl_000000_000649_AT.wav,klm one three five one descend five thousand feet qnh one zero two three continue present heading vectoring for ils approach runway three one,-1,-1
dataset/UWB/uwb-atcc_APP-Fq8ubl_000694_001075_PI.wav,present heading descending altitude five thousand on qnh one zero two three,-1,-1
dataset/UWB/uwb-atcc_APP-FQA1RP_000136_000394_PI.wav,praha radar csa nine seven,1642,3
dataset/UWB/uwb-atcc_APP-FQA1RP_000426_000621_PI.wav,ix airborn two thousand two hundred,1473,4
